"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","SDI Invoice Delivery Status","SDI Invoice Error Code","SDI Invoice Error Description","SDI Invoice Status Last Updated Date","EInvoice URL"
FR,16912242125,"21-Jun-2021 UTC",SHIPMENT,FALSE,404-4040275-9510712,"22-Jun-2021 UTC",29720759388302,29720759388302,B07RQVSG2Z,HE-1YX5-DPFG,1,"21-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-91,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aed8d18c9-ab6f-4966-95ce-cc6d345ba9f4&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,Paris,,FR,75020,802500000,,true,,,,,,,
FR,16912242125,"28-Jun-2021 UTC",SHIPMENT,FALSE,407-2379825-4227500,"28-Jun-2021 UTC",31556049886302,31556049886302,B07RQVSG2Z,HE-1YX5-DPFG,1,"28-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-248","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af7609087-aed1-4217-9447-d03fa03032e2&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"st christ briost",,FR,80200,802500000,,true,,,,,,,
FR,16912242125,"21-Jun-2021 UTC",SHIPMENT,FALSE,405-1763791-5576358,"22-Jun-2021 UTC",27507210047302,27507210047302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-94,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3abfef1b31-5862-4e6d-8de8-f7b1365fd6b9&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"Maisons Alfort",,FR,94700,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,406-5611356-1706732,"23-Jun-2021 UTC",27517277372302,27517277372302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-104","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a102937d9-c533-45a7-af21-7071ec2e2aab&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,THUMERIES,,FR,59239,802500000,,true,,,,,,,
FR,16912242125,"28-Jun-2021 UTC",SHIPMENT,FALSE,406-1617247-9153131,"29-Jun-2021 UTC",31568920252302,31568920252302,B07RQVSG2Z,HE-1YX5-DPFG,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-261","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aec46d554-eeed-44c7-8086-747a1b63c08a&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"Asnieres Sur Seine",,FR,92600,802500000,,true,,,,,,,
ES,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,404-3145400-1998719,"29-Jun-2021 UTC",31572810320302,31572810320302,B085B8YPR2,kalixo-LC250ml,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-275","https://www.Amazon.es/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad0d61c95-02fe-4261-900b-b8384c8d59d9&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Algeciras,Cadiz,ES,11204,807240000,,true,,,,,,,
ES,16912242125,"30-Jun-2021 UTC",SHIPMENT,FALSE,406-1316490-4066735,"30-Jun-2021 UTC",31588287216302,31588287216302,B08HKGXFNX,PhotoMagnet10,1,"30-Jun-2021 UTC",0.00,A_GEN_STANDARD,EUR,VAT,NonTaxable,,Seller,ShipTo,Country,SPAIN,14.90,0.00,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,,0.00,DOC-168086141-2021-25,"https://www.Amazon.es/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a0ff6119e-2cf2-48df-973c-32e4f994dff3&t=EU_3P_Supplier_Forward",false,Barcelona,Barcelona,ES,08820,807240000,Getafe,Madrid,ES,28906,807240000,,true,,,,,,,
FR,16912242125,"26-Jun-2021 UTC",SHIPMENT,FALSE,407-5646987-5534708,"26-Jun-2021 UTC",31533467516302,31533467516302,B08HKGXFNX,PhotoMagnet10,1,"26-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-196","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a2a79c699-ba0f-4e88-a44a-259f8176014b&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Collonges-sous-Salève,,FR,74160,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,402-4056610-7929161,"25-Jun-2021 UTC",31509459899302,31509459899302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,1.66,0.28,1.38,-1.66,-0.28,-1.38,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-181","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a0f496df8-fbc5-432a-9beb-5d9766d21ea6&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,"Hautecourt Romanèche",,FR,01250,802500000,,true,,,,,,,
FR,16912242125,"20-Jun-2021 UTC",SHIPMENT,FALSE,404-5830712-5966766,"21-Jun-2021 UTC",28528159803302,28528159803302,B07RQVSG2Z,HE-1YX5-DPFG,2,"20-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,31.80,5.30,26.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-73,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae71bfee5-faf0-41a7-a773-f61be36b033f&t=EU_Retail_Forward",false,"SEVREY CEDEX",Bourgogne-Franche-Comte,FR,71311,802500000,"Asnieres sur Seine",,FR,92600,802500000,,true,,,,,,,
FR,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,402-5098053-8892350,"28-Jun-2021 UTC",27552205713302,27552205713302,B07RQVSG2Z,HE-1YX5-DPFG,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-229","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a365c2a10-7c47-4d30-9f00-aaaaa7983d20&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,BESANCON,,FR,25000,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,408-7489896-3410720,"23-Jun-2021 UTC",26335244050302,26335244050302,B07RQVSG2Z,HE-1YX5-DPFG,1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,4.99,0.83,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-113","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a0758de34-cdd0-4246-889b-8ae29699f8e1&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"St Priest","Rhône Alpes",FR,69800,802500000,,true,,,,,,,
ES,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,404-2513981-1177109,"28-Jun-2021 UTC",31551588590302,31551588590302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"27-Jun-2021 UTC",0.00,A_GEN_STANDARD,EUR,VAT,NonTaxable,,Seller,ShipFrom,Country,ITALY,14.90,0.00,14.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,0.00,,0.00,DOC-168086141-2021-17,"https://www.Amazon.es/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ac4343955-60dd-4ad3-aa7d-b5f8289686b4&t=EU_3P_Supplier_Forward",false,Castelguglielmo,Italy,IT,45020,803800000,"Torrejón de Ardoz",Madrid,ES,28850,807240000,,true,,,,,,,
FR,16912242125,"30-Jun-2021 UTC",SHIPMENT,FALSE,404-5143950-0588324,"30-Jun-2021 UTC",26388939038302,26388939038302,B07G8N7198,"SdCpL-CremeFigueBarbarie200ml",1,"30-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,25.90,4.32,21.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-297","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a9492ca07-6773-4c6c-8984-210dafc717ae&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"La Turbie",,FR,06320,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,171-0904549-2867563,"22-Jun-2021 UTC",27509013420302,27509013420302,B08HKGXFNX,PhotoMagnet10,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-89,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a31321172-19a4-4977-8e1a-29a344b8a37c&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,Miramas,,FR,13140,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,406-8951275-5836366,"29-Jun-2021 UTC",31573954932302,31573954932302,B07XWRQ3BN,"Kalibel-CeintureSecuriteGrossesseX2",1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,39.90,6.65,33.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-278","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5b7f9d88-b4b6-4c93-bcde-95aa55e18f45&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,Florange,,FR,57190,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,407-6553348-4025905,"23-Jun-2021 UTC",31077322099302,31077322099302,B08HKGXFNX,PhotoMagnet10,1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-121","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a5aa2e5cb-17c2-4610-a71d-8c53f334c352&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Olivet,,FR,45160,802500000,,true,,,,,,,
FR,16912242125,"28-Jun-2021 UTC",SHIPMENT,FALSE,404-4240211-5374719,"29-Jun-2021 UTC",31560945519302,31560945519302,B07RQVSG2Z,HE-1YX5-DPFG,1,"28-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,4.99,0.83,4.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-283","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a33f1880a-7221-489d-903a-d585f5fb260a&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,Nice,,FR,06300,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,171-6207713-3885113,"30-Jun-2021 UTC",26382780029302,26382780029302,B07RQVSG2Z,HE-1YX5-DPFG,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-293","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a804bac57-e1a7-49dd-9642-296be27fb77c&t=EU_Retail_Forward",false,"MONTELIMAR CEDEX",Montelimar,FR,26132,802500000,Andresy,,FR,78570,802500000,,true,,,,,,,
FR,16912242125,"29-Jun-2021 UTC",SHIPMENT,FALSE,171-3012584-6376357,"30-Jun-2021 UTC",31579715107302,31579715107302,B085B8YPR2,kalixo-LC250ml,1,"29-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,17.90,2.98,14.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-289","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae1fe8844-6eac-4117-bc80-c78d505a6b09&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"Asnieres Sur Seine",,FR,92600,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,404-8201419-0857142,"24-Jun-2021 UTC",27533653229302,27533653229302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-164","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a7e2dc02f-9970-4e68-a135-29fc1f622b81&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,"Villeneuve St Georges",,FR,94190,802500000,,true,,,,,,,
FR,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,407-8149141-2879510,"24-Jun-2021 UTC",31086570248302,31086570248302,B07RQVSG2Z,HE-1YX5-DPFG,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-151","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1eb3223a-d310-427b-9f4c-b6a679442380&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,Trappes,,FR,78190,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,402-3857593-0734702,"23-Jun-2021 UTC",31081002843302,31081002843302,B07RQVSG2Z,HE-1YX5-DPFG,1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-129","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a557905b7-5039-4049-863b-fc39ff128d7e&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Feuguerolles Bully",,FR,14320,802500000,,true,,,,,,,
FR,16912242125,"22-Jun-2021 UTC",SHIPMENT,FALSE,402-5274537-2186768,"23-Jun-2021 UTC",31071789355302,31071789355302,B07RQVSG2Z,HE-1YX5-DPFG,1,"22-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-105","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa8dc654c-0035-46b2-8447-1970236372ce&t=EU_Retail_Forward",false,"SARAN CEDEX",FR,FR,45772,802500000,Béligneux,,FR,01360,802500000,,true,,,,,,,
FR,16912242125,"23-Jun-2021 UTC",SHIPMENT,FALSE,171-9830960-4151526,"24-Jun-2021 UTC",31078877400302,31078877400302,B07KSD6NXZ,"Kalibel-ProtegeToilettesx5",1,"23-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,14.90,2.48,12.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-138","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a68784457-8327-40e5-95bc-cfb913705d90&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,"Aix En Provence",,FR,13100,802500000,,true,,,,,,,
FR,16912242125,"18-Jun-2021 UTC",SHIPMENT,FALSE,404-7543913-3514757,"18-Jun-2021 UTC",27476118091302,27476118091302,B07RQVSG2Z,HE-1YX5-DPFG,1,"18-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,INV-FR-168086141-2021-16,"https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a48823d65-50ff-444f-9a8f-cbea0ddd7a7e&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,"VILLIERS SUR MARNE",,FR,94350,802500000,,true,,,,,,,
FR,16912242125,"26-Jun-2021 UTC",SHIPMENT,FALSE,403-1816487-8653950,"26-Jun-2021 UTC",31529971142302,31529971142302,B07XWRQ3BN,"Kalibel-CeintureSecuriteGrossesseX2",2,"26-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipTo,Country,FRANCE,79.80,13.30,66.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-195","https://www.Amazon.fr/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a546cf4a0-ca8b-4dbf-889c-173391484319&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,COUBERT,,FR,77170,802500000,,true,,,,,,,
IT,16912242125,"27-Jun-2021 UTC",SHIPMENT,FALSE,403-7056637-7315562,"28-Jun-2021 UTC",28589214754302,28589214754302,B085B8YPR2,kalixo-LC250ml,1,"27-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-230","https://www.Amazon.it/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a85ac264b-9978-4d31-8f01-f31706d7db0f&t=EU_Retail_Forward",false,"Brétigny sur Orge",France,FR,91220,802500000,Borgomanero,"(NO)",IT,28021,803800000,,true,,,,,,,
IT,16912242125,"24-Jun-2021 UTC",SHIPMENT,FALSE,405-4105517-7980356,"25-Jun-2021 UTC",31511025952302,31511025952302,B085B8YPR2,kalixo-LC250ml,1,"24-Jun-2021 UTC",0.20,A_GEN_STANDARD,EUR,VAT,Taxable,,Seller,ShipFrom,Country,FRANCE,15.90,2.65,13.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FR94899420079,FR,,,,,,0.00,,0.00,"INV-FR-168086141-2021-170","https://www.Amazon.it/gp/invoice/download.html?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a231203e8-ffeb-41ad-8b52-2bf864f49d43&t=EU_Retail_Forward",false,"LAUWIN PLANQUE CEDEX",Hauts-de-France,FR,59353,802500000,FORNACETTE,Pisa,IT,56012,803800000,,true,,,,,,,
